"","X","GSM5374839_S1.CEL","GSM5374840_S2.CEL","GSM5374841_S3.CEL","GSM5374842_S4.CEL","GSM5374843_S5.CEL","GSM5374844_S6.CEL","GSM5374845_S7.CEL","GSM5374846_S8.CEL","GSM5374847_S9.CEL","GSM5374848_S10.CEL","GSM5374849_S11.CEL","GSM5374850_S12.CEL","GSM5374851_S13.CEL","GSM5374852_S14.CEL","GSM5374853_S15.CEL","GSM5374854_S16.CEL","GSM5374855_S17.CEL","GSM5374856_S18.CEL","GSM5374857_S19.CEL","GSM5374858_S20.CEL","GSM5374859_S21.CEL","GSM5374860_S22.CEL","GSM5374861_S23.CEL","GSM5374862_S24.CEL","GSM5374863_S25.CEL","GSM5374864_S26.CEL","GSM5374865_S27.CEL","GSM5374866_S28.CEL","GSM5374867_S29.CEL","GSM5374868_S30.CEL","GSM5374869_S31.CEL","GSM5374870_S32.CEL","GSM5374871_S33.CEL","GSM5374872_S34.CEL","GSM5374873_S35.CEL","GSM5374874_S36.CEL","GSM5374875_S37.CEL","GSM5374876_S38.CEL","GSM5374877_S39.CEL","GSM5374878_S40.CEL","GSM5374879_S41.CEL","GSM5374880_S42.CEL","GSM5374881_S43.CEL","GSM5374882_S44.CEL","GSM5374883_S45.CEL","GSM5374884_S46.CEL","GSM5374885_S47.CEL","SYMBOL","GENENAME","Avg_covid","Avg_Normal","Avg_Asymcovid"
"10496","TC0300013968.hg.1",4.28611792032753,3.92230576671118,4.18920836226463,4.45054181746599,4.28675581677037,4.91645255533047,4.465366246704,4.61910756436288,4.19034735898171,4.23039482320643,5.06840177199322,4.71880278674733,4.57548865318176,3.66091883832731,4.93123167769885,4.96070446157447,4.15406879977873,5.10298909588056,4.76526322577209,4.27764665990168,4.48607503113573,4.33940442717559,3.89831467539381,4.14657679363772,4.38442493871169,3.84280709245324,3.8547382853899,3.72641085136078,4.25925056159464,4.1067134561783,4.24180167097319,4.03276611023083,4.48773383523708,5.03214284272279,4.15158389523515,4.63129116390557,4.61523011529255,5.18705400648547,3.8894577963638,4.0446558779679,3.90628657296048,4.1185877829348,3.82839476284195,4.26560103860308,3.9307877369862,4.09819939956729,3.86628167056067,"CCDC51","coiled-coil domain containing 51",4.35565982321252,4.24636498528039,4.37650098040574
"10500","TC0300013972.hg.1",5.834368084496,5.64834931698557,4.96024202379485,5.49954012837848,5.834368084496,5.53185938342118,5.59222959522391,5.62026895519163,5.32835353760237,5.44721580252348,5.14747260238412,6.07739347468774,5.83433471005994,5.9265843700312,5.95761205999159,5.36604097022899,5.50892228609028,5.77431076955547,5.87052767235638,5.48248049147988,5.28179054441643,5.29033746896622,5.89881621714345,5.44841409309777,5.84142258066847,5.29393466513935,5.69074435691417,5.56801043620918,5.42562819911532,5.39816819345342,5.67045471598159,5.39476398079984,5.40706992604373,5.66151924299385,5.66384403787836,5.57716745310207,6.19658515505699,5.50216849334896,5.81139349120387,4.78585819910087,5.48965528807942,5.58879940096309,6.0599574477736,5.64233974437181,5.68246966008887,5.70777401713707,5.46178107828493,"SLC26A6","solute carrier family 26 member 6",5.52967949121135,5.59454275142569,5.61498831413347
"10505","TC0300013977.hg.1",6.86500717892312,6.33599828003585,7.07545753292348,6.81486546275246,6.86500717892312,6.42283536326275,5.36784521998058,6.07383644169846,6.37630410971146,6.73757875865649,6.17854127293686,4.55007937962634,6.10820612290196,5.65773918177748,4.98326026154584,5.71517396464527,6.07682674800869,6.18082471935921,5.97555304672102,6.33756577823247,6.51673283834678,5.83890261873765,6.16578022459134,6.24610107605135,7.00151496834806,6.37782315304819,6.46723709760838,6.53848837044359,6.79678842949821,5.5310406371205,5.94897467156852,6.26757334454735,4.81790241780887,6.06625466702567,6.60218632018363,6.45703489789215,5.85993057678944,5.85158744315242,6.59921111704148,6.36950626427246,6.78299891632971,5.96723441053516,7.44629307191248,6.51184860894561,7.12501773909654,6.70373452065556,6.61962287984884,"C3orf62","chromosome 3 open reading frame 62",6.49347355268678,6.3071084724848,6.09016522381204
"10513","TC0300013985.hg.1",6.53862588812383,6.42342308083439,6.38452650570082,6.60514894071129,6.53862588812383,6.28590357988186,6.58157053399582,6.41953175103574,6.12902842158159,6.42902175747926,6.2390473389638,6.5142467401818,6.51206708076387,6.29098152629065,6.33326377675991,6.31595964525671,6.44024271344295,6.43132674447087,5.95655289327281,6.28493312874431,6.31188161604293,6.60606545356444,6.0132522879736,5.93861943074241,6.55035989368107,6.08565772235327,6.02759886823344,5.91875137283675,6.38723146213313,6.02923061995599,5.66122230694863,5.62517748427336,6.12053338398466,5.98574866670748,5.9776194432851,5.91087841999195,6.08851045425157,5.70775700180287,6.19244864739398,5.8366355685546,5.77798166213917,6.18605365671451,6.35204416079928,5.94360618538296,5.99073700304654,6.4579337755882,6.03633777384625,"TUSC2","tumor suppressor 2, mitochondrial calcium regulator",6.43354063474684,5.99335867859262,6.27147577345835
"10530","TC0300014032.hg.1",5.30505453232955,5.01691043074264,5.47840485342351,4.98140386961307,5.30505453232955,4.52212677233538,5.57615686740725,4.5423793279897,4.75751542218973,5.02253969860727,4.76770449196226,5.83631681615245,5.32604256284288,4.52228512269839,5.66794134039272,4.97941978052378,5.5051147434769,5.58275195783222,5.39601072539043,5.22369699453466,5.59902861696665,5.56757036243779,5.47279796063127,5.32753938989314,5.11565997611306,5.20082531465858,5.25545401630784,5.15968789627093,4.89016888918649,5.12483232458295,5.38270853332131,5.33034244707455,5.47146692538877,5.37986981463304,5.85347555617191,5.67724983056685,5.28944984995464,5.69005548534734,5.71735554984084,5.71399424550655,5.81366792759825,5.72958652431858,5.20684777463677,4.88075706026574,5.69316113661081,5.51958764793845,5.51002373171399,"POPDC2","popeye domain containing 2",5.05075463069677,5.49913513141507,5.28400089254065
"10558","TC0300014078.hg.1",2.64055151373518,3.05206209423959,2.96353538002034,2.88886894382758,2.64055151373518,3.16476739786312,4.16127668384719,2.77674180786681,3.01799550532682,2.74417720477603,3.48652698987642,2.59151767176727,3.48713382223502,3.64056166589904,3.87164651942033,2.90833971245418,2.58415238098392,3.12991316609622,3.77383482063622,2.98462254850428,2.82007600422445,2.96608632338399,2.61767538206679,2.77043083939155,2.8719655172202,2.88264521597101,3.12837177923033,3.02069164594804,2.90957448238407,2.73582609546521,3.22274724840222,2.54307534022186,2.65844847430237,2.46565652138242,3.23617104495664,3.14668908381113,3.102689087016,3.14513840068571,3.06031908343433,3.40322682602841,3.01526525902939,2.63368626016441,2.64737777373754,3.14922754914773,3.33383247512117,2.70144914077877,3.28449931540822,"CCDC39","coiled-coil domain containing 39",3.00505280452378,2.97140694328297,3.07609297303649
"10585","TC0400006538.hg.1",6.80516991740442,6.96329987161705,6.94611363035286,7.17953569117703,6.80516991740442,6.38508037713553,6.44576384076471,6.15083355784341,6.76131498072059,6.37263937752283,6.14178374616914,6.49191243193664,6.6216415907534,7.00158383442802,6.23242503562015,6.81924934859337,6.17976130500056,6.7074363007177,6.76640306657449,6.44988690862611,6.35055534358154,5.8587836501007,6.20270022130837,5.97913721523842,6.72466778429522,6.30437333261262,6.55249108872849,6.53515172177234,6.1154377930175,6.21681639528577,6.54735481917851,6.86578834740625,6.52369755875571,6.75451829215208,7.16673559071631,7.05372425584657,6.67151176842015,7.09916195274574,6.91063192340828,6.62888969353776,7.13339073307507,6.90436391802832,6.87980538390957,6.43932886684874,6.85583883699143,7.15260493189988,6.5751115979068,"TACC3","transforming acidic coiled-coil containing protein 3",6.68149211619428,6.79884860367294,6.42291482731973
"10608","TC0400006699.hg.1",4.94634840954056,5.32235396483925,5.35816669297777,5.57152702819464,4.94634840954056,5.59236638338994,5.33220768322555,5.49268151614665,5.46731650177457,5.67163548190668,5.36270707910044,5.15060303845166,5.25055408889266,5.52068723442873,5.33816271530277,5.52972303337454,5.47769162846479,5.52716576024378,5.29459420868875,5.29535036037162,4.97196444816597,5.56226173129717,5.06647898330814,5.46066728581578,5.25612410561205,5.16351494905899,5.61347844469857,4.68699280724967,5.2044540274192,4.8558682911968,5.27835606073987,5.04477905743674,4.9112668494497,5.55954201419116,5.29998346304735,4.6267981154556,5.51923985124147,5.20534738658541,5.7887920243605,5.49309261777741,5.48231241834871,5.46960378882989,5.5484045682523,5.34570624257232,4.93020045597653,5.28263309294288,5.27442371686637,"BLOC1S4","biogenesis of lysosomal organelles complex 1 subunit 4",5.37009520715362,5.27313055640395,5.30174610157607
"10614","TC0400006731.hg.1",4.69179151983139,4.63431513949304,4.77514365145322,4.95282958616751,4.69173139519759,4.78737058080766,5.7761024990554,5.47211227690261,4.9074846963943,4.95855340137079,4.61483852789431,5.15485047139197,5.1041181892656,4.83449030077154,5.00481342461092,4.83607151983329,5.02893756796144,4.88514720491007,4.90867091171343,4.64032940947244,5.01792767844935,4.9765045262489,4.32345024562938,4.97781750347757,4.55709987795914,4.50032191293145,4.710482541511,4.70077961866987,5.11419601799497,4.54961051308479,4.44163319915742,4.97442228094838,5.08545929936411,4.80441774030459,3.80959326227082,4.42586992990561,4.82755721734349,5.16957945901101,5.07453563693369,4.73631385873753,5.15697692107421,4.71150942925717,4.2768468256701,4.57787676356801,4.67911042136353,4.61583800829476,4.59606377068559,"LOC389199","uncharacterized LOC389199",4.96474347466735,4.69517858538749,4.83636039214193
"10709","TC0400006938.hg.1",4.7981806631171,4.82464823595272,4.35774744261424,4.63986467765972,4.7981806631171,5.11532687261319,4.83548716955377,4.78353655642318,4.75827937403635,4.57775921662513,4.60280131029724,4.90733355478107,4.87325568469461,4.46049848321715,4.39679224938994,4.62484587883867,4.9334337773331,5.16550015544491,4.3482162972001,4.31147924758611,4.58383095976658,4.68701375882044,4.32889615907945,4.02629803443986,4.68356091651155,4.06092346018637,3.90469593640315,4.30697834591231,3.97966063015645,4.10197674928904,3.7385574567187,3.90598325289483,4.71042748875366,4.05058015244138,4.23202839547747,3.83723073246793,4.68109472464742,4.84012006909644,4.34350804733899,4.15319679649044,4.42285053408565,4.14661972335804,4.32541180699615,3.81317777112941,4.35014455501886,4.48493061494663,4.11457377694764,"CC2D2A","coiled-coil and C2 domain containing 2A",4.74890108717125,4.23624514711659,4.48347446526627
"10725","TC0400007104.hg.1",4.53835062848964,4.65348576907419,4.57251226964889,4.36171743455589,4.53835062848964,4.96850505646392,4.21106793619018,4.78647112939958,4.66766248266443,4.58686850954992,4.3729095741784,4.75091543011789,4.95438212581892,3.82205283390472,4.9035774505233,3.6411795363776,4.79357739935713,4.17421673947613,4.91477502253695,4.77839317321005,4.47913570153162,4.34301084353656,4.51932854965328,4.22404969658723,5.0345318107726,4.19821958010168,4.26428244855371,4.32570366178595,4.18678774153798,4.67029813317651,4.90165803525489,4.35776131189912,5.19220779850908,5.39984375808868,4.44810696147707,5.30300096715073,4.40317685646548,4.78307171240457,4.39267913669251,4.93447790321347,4.70012765002434,4.44289742769765,4.03079670987016,4.29141395323165,4.76188627180432,4.57486956460835,4.67314043692593,"SLC34A2","solute carrier family 34 member 2",4.58849918445263,4.68118969936081,4.45689627997693
"10751","TC0400007361.hg.1",6.28744429331044,6.61525131345114,7.12217156427897,5.91035398572552,6.28744429331044,6.04493500621701,5.75265816307856,6.81683429694377,6.78495333988652,7.02316216836064,6.89812073436084,6.02069630018436,5.65204703207466,6.05184025383372,5.68437771669334,6.25842733463532,6.44397448340443,5.52604425937156,6.60606973912366,6.6362436493072,6.77847019976089,6.95821783452417,7.62280208352568,7.65894651590662,6.91258180949368,7.58994833616661,6.8016045175027,6.92928599773424,6.80344274985437,6.61237033401483,7.31198221976192,7.08018809076458,6.90277381705583,4.13329204874472,6.93343993735431,8.06895095847173,6.59528420177005,6.43395201209059,6.33882811288365,7.42133562957532,6.49305470967415,6.43767542345755,6.8911096495627,6.54826787347059,6.73109516563584,7.12434181410794,7.03611149985615,"SLC30A9","solute carrier family 30 member 9",6.4645208424563,6.72744741656958,6.62279692355042
"10753","TC0400007379.hg.1",3.72088226121812,3.41978374950404,3.51187096212161,4.13988083959553,3.72088226121812,3.75184662220035,3.43657142146813,4.38831274722755,3.83353639102194,4.13413165375803,3.80600644865499,3.85177008283742,3.77145978007999,3.79216211600725,4.28456352312589,4.06753629237382,4.02988878674763,4.14153212794605,2.77466856223682,3.40440768613788,3.80194989493589,3.90091012653556,3.75430602522779,3.39437196037418,3.47468125886836,3.95910543799944,3.82381397044108,4.11960935710653,3.32162757845375,3.87253368037142,3.32614002131011,3.51082136031611,3.3146243953374,3.74430712219155,3.88821189921008,4.39909848474501,3.76511725133411,4.41831857539851,3.58537831981472,3.54492289350625,3.25104544014456,3.55336455238462,3.59768692979887,3.77421502490336,3.55154821283619,4.10354080794786,3.9928324514192,"GRXCR1","glutaredoxin and cysteine rich domain containing 1",3.80576989093334,3.73298374572055,3.76180900084686
"10792","TC0400007782.hg.1",2.37733448125948,2.11540451714829,2.33301804067259,2.88208292094265,2.37733448125948,3.71835812005408,3.34850454707993,2.94953469076538,2.27595617684185,3.2478718568995,3.01865996019287,2.50031136036567,2.71477287424243,2.78544594578331,2.4279751701019,3.32688563371993,2.71163630802283,2.90370784326912,2.48344295448437,2.76375292919029,2.24259444745374,1.93552313125872,2.27609710412415,2.07738082537457,2.44274345509274,2.46407490764197,1.98792840597227,1.95831027353793,3.01302614601811,2.31027103787466,2.12649205739184,2.68080769217685,2.91378313309909,3.14490075364275,3.45175416899397,1.83526870979427,4.01769880723336,2.6226036844622,2.82901017268409,3.16418962929359,2.37882736553109,2.62697781932136,2.45780240142672,1.86691639887058,1.87074739753276,1.88853531551056,2.20712346049998,"MUC7","mucin 7, secreted",2.76253998329232,2.57742833362998,2.52811945662352
"10798","TC0400007799.hg.1",3.46079193409104,2.93974243032887,3.27402100564621,3.1952034239267,3.46079193409104,3.09944026207533,3.53615485800026,3.41725731062123,3.95478770606202,3.20954051726341,3.4930340441025,4.44003063513932,3.80595371879244,4.31439340207939,3.86708637325017,3.21860354680219,4.10043078612616,3.7276762192374,4.45251643334876,4.07319326091023,3.63076643712897,4.53318795000095,3.91398191923241,3.77698080732823,4.17867750394336,4.51675716253341,4.16114579957333,3.58755499190166,4.54952129629519,4.35335485275594,4.80145485375702,3.91615896994829,4.39624808959031,3.99696024061797,4.09310382118033,4.30914844052709,4.10006665391764,4.38128150133839,4.18990641186219,3.65263316825445,4.02856772564017,3.81820548780769,4.02317644175254,4.35161289071192,3.64695092015888,4.15112198222495,3.99540074109891,"SLC4A4","solute carrier family 4 member 4",3.35477313821061,4.12251962184137,4.01797327830137
"10846","TC0400008105.hg.1",7.06411896197814,6.91853578094199,8.05208720826577,6.99257140131181,7.06411896197814,6.7671765841456,7.45111709998012,7.46555059469588,6.80408126843167,7.38247070058878,7.78205170962676,8.36712182426854,7.77948871525175,7.33172551940906,8.51810056588481,8.19336813491592,8.83265992000604,8.57768668640922,8.06571681062204,8.2899207638479,8.70703858366176,7.76015085033949,7.87000711983135,8.18841989391973,8.08396529768985,7.13485516755523,7.75373254224423,7.79612448105051,7.69488652992585,6.87801978027792,7.30823084740319,7.54665365360744,7.47320360679654,6.70702245517077,7.16278075030499,7.14429483365814,7.81249585519046,7.27008516119225,7.30331438592512,7.56803592719879,7.44095887465249,7.1673876886365,7.19497083608004,7.20227469058595,7.15977137985779,7.39529839782186,7.25254586330388,"HERC6","HECT and RLD domain containing E3 ubiquitin protein ligase family member 6",7.19618285623179,7.2770747215369,8.03826426928737
"10847","TC0400008106.hg.1",5.98334489724563,5.49975984046124,9.12539306624044,5.57331364757934,5.98334489724563,5.34055587185377,5.19460337784265,6.4448720091037,5.70771678916586,7.9976931565763,8.84578048815642,7.14079391960717,5.00942829857377,4.56962137966535,7.68685304301708,8.27486170980141,9.03666058831885,7.5666572716138,8.05736013421832,8.29318776411949,9.04638093827665,5.35752760309063,7.33528764017987,9.82140717300372,8.05885718875008,6.32955792827069,6.96530370491393,6.43338392982896,5.77981215429111,4.6942880560821,5.64216584292317,5.44306023982331,5.67468638252964,5.86814387179577,5.93217480976822,7.51091158132998,6.74283284745565,6.22310284060179,6.69799820059709,7.06550316892389,5.29502480325414,6.23009715793951,5.88835199835152,6.28706904000035,5.8024042290643,5.25750189556044,7.51799204076712,"HERC5","HECT and RLD domain containing E3 ubiquitin protein ligase 5",6.28505975533146,6.09851716704267,7.34782751882617
"10876","TC0400008376.hg.1",7.0066616710438,6.68982271022125,7.04068938990437,6.83378762319851,7.0066616710438,7.03088005815191,6.73599574076619,7.15725024908619,7.05493551822293,6.76894319947587,7.29740759927517,6.98447603148754,7.07584676321999,7.02060984758778,6.83681078787579,7.11461822341162,6.60952439006581,6.62178517464533,7.24510183537645,7.25345307431683,7.24315611424399,7.38374484737562,7.52263615684419,7.11952195709574,7.19225920685248,7.34591347245926,7.41384503826276,7.30736764927957,7.23570940469364,7.33347071134401,7.78229972696402,7.73592031976279,7.0329663857637,6.9569760139568,7.51906819539746,7.24505234253472,7.34812521355323,6.97579018493867,7.26600099756922,7.19012190138666,7.45350894693362,7.33294912050891,7.60401260264725,7.53297944651308,7.56859446355277,7.40592718642295,7.725871137671,"SEC24B","SEC24 homolog B, COPII coat complex component",6.93256278311148,7.38942416096783,7.14862039865103
"10897","TC0400008604.hg.1",6.58934432646814,6.59310513396378,7.31827666360858,6.0251907416722,6.58934432646814,7.41151474310043,5.82743460402699,6.82069443082498,6.92488897119409,7.24771678586928,7.58902826306331,6.74278689846927,6.28375025744189,6.78332188516751,6.60114500667149,6.41331638621169,6.38436054144523,5.64342065765394,6.44451117536769,6.58924730194504,6.96577863070416,7.0312055989029,7.22140586367366,8.20909870884271,6.12967705039563,7.13623762714927,6.94769090099642,6.85226331429981,6.44478100027244,6.83180747547905,7.39289107015652,6.66201679076343,6.41449915917842,5.67497072341412,6.71111365940046,7.48215185656232,6.42033483630844,6.17622108059733,6.14102541763507,7.23459291952943,6.16491111549494,6.69100358325954,6.47783431471978,6.24248402882886,6.52427685092461,6.33113517079445,6.48228037052084,"EXOSC9","exosome component 9",6.73475107271966,6.5586416901982,6.75858037203548
"10907","TC0400008662.hg.1",2.5107303463923,2.62694340044906,2.78810480562979,2.24174695417779,2.5107303463923,2.95191175682581,4.25656208230858,3.22219656824063,2.58011978233584,2.90113899755192,2.3324218881853,3.38091552734961,2.6025297256267,3.00915018267143,2.63482524883443,2.62288944338375,2.71975931795742,2.35903765674622,2.84335025578803,2.69732571921274,2.76036198640918,2.48447158232877,2.36637289501137,2.71039367257793,2.48328041742005,2.36071671302865,2.2526297454098,2.42582472130527,2.4141429478184,2.29474018150763,2.96236163382403,2.55019178916632,2.52162610209782,3.17034804479096,2.87858344985526,3.01639772449346,2.17359778437551,2.93203369167036,2.22716705040032,2.83611198515999,2.54234921867635,2.5740008705132,2.74117981583413,2.55324918632178,2.15013722376006,3.14313352954215,2.75502766164609,"SLC25A31","solute carrier family 25 member 31",2.8590185040304,2.66790205242419,2.6031789287929
"10985","TC0400009450.hg.1",4.19532206141021,3.9431148586139,4.07116456802588,3.85063035623704,4.19532206141021,4.07615610580374,4.89294701091835,4.18279631674913,3.8783786553702,3.90587936654258,3.68994372680893,3.10343987268934,4.00863208209503,3.61738469967907,3.15453552787603,4.25560214293941,3.77435517168824,3.71241723803299,4.49901276879145,4.04267187711181,4.08096308289173,3.84568038846922,4.02828302672829,4.50730222864178,3.96678160890919,3.88698206442259,3.88423343156126,4.34244463057815,3.96046238026013,4.40346271691978,3.326920682997,4.29789540304396,3.68835318056079,4.0700650789023,4.103312467945,3.908145192212,3.65486660062479,4.24684996070468,3.97730155371547,3.73358310443223,3.91037473568954,3.91207795727784,4.53551590243426,3.70520596200733,3.55735540021028,4.12042008960669,4.51133239618028,"WWC2","WW and C2 domain containing 2",4.11917113610812,3.98127991030357,3.91374357632498
"10992","TC0400009518.hg.1",4.89323896810252,4.51452743275182,5.43501490694501,4.64115875055517,4.89323896810252,5.38616691288283,5.3935438391541,4.95671017888667,5.14495794279707,5.18044329747622,5.02041489638523,5.20648510140976,5.46331090292632,5.55005072091186,5.55404717255246,5.38508666682128,5.42116727996633,5.39213909771511,4.96725068032145,5.6734141666445,5.73391923022561,6.0286136214181,5.36214484520915,5.55675424253157,5.21390413185372,5.2660901525949,5.62659836126392,5.53686381517214,5.66770695129348,5.14617668826879,5.74337817332816,5.3030252958416,4.85079044812232,5.0159784144542,5.00962198827852,5.3861763104379,4.66555331173749,5.04166646678053,5.72497143555105,5.10770152616011,5.54242563274597,5.15222137209653,4.96675638185397,5.15852496480757,5.28326000017773,4.7708489239696,5.32056513692321,"SLC25A4","solute carrier family 25 member 4",5.04390011976539,5.17720235952974,5.45399800195878
"11016","TC0400009714.hg.1",6.45752559007658,6.56891732733322,6.30863794060529,6.97110191908377,6.45752559007658,6.30135403060744,7.02641747623505,7.01398020133218,6.84817313671559,6.25182635524148,6.16181152614543,6.4619514737117,6.07752033454928,5.76720619745908,6.89300877318529,6.46976645956569,6.4905207379635,6.71762675375008,5.88559832480965,6.48714756741939,6.35465721949269,6.53657296424324,5.99536610182675,6.4357689820758,6.7472856545912,5.82392822070848,6.29461208798648,6.30087080655729,6.24171402920342,6.60578984673823,5.79784468737384,5.99761430444913,6.598973107503,6.92298987554804,6.40215936646066,6.52278469367218,6.20109918031281,6.3259762122932,6.35468294943394,5.65627913675452,6.08587024217522,6.41473218666333,6.23076240589118,5.88436680579988,5.99014131257115,5.92803885457003,6.33589648147249,"SLC26A1","solute carrier family 26 member 1",6.62054595673072,6.23644453609349,6.32331232711813
"11040","TC0400009891.hg.1",3.2288351030307,2.90027263917251,3.20831033517805,3.28821509222873,3.2288351030307,3.73375305244349,3.27279450233086,3.58598375774836,3.18002107444668,2.43388833557652,3.61281733491739,2.96745485389803,3.23104236517339,3.16337643154297,3.6367217366926,2.88978753136137,3.2013478050525,3.65460035431355,3.71808323007533,3.6370892272807,3.76408276061456,3.58850303148211,3.29039070448868,3.39198348540155,3.71943276891095,3.57964384133811,3.13120949667969,3.17305485602561,3.06760755541783,2.82365029328903,3.37944819821703,3.50503565377386,3.14989801390891,3.79666144361091,2.97943212222307,2.92636849812911,2.92220357389548,2.77120667360183,3.5728328816139,3.25425449906317,3.73844903687334,2.99623423161176,2.87972876834492,3.37169239556078,3.70020729691027,3.71013973485398,2.95698819296999,"EVC2","EvC ciliary complex subunit 2",3.20609089951866,3.24635730602507,3.39043312477194
"11046","TC0400009935.hg.1",3.87841786212983,4.0741492987849,3.93776156915797,4.01655607777949,3.87841786212983,4.13764682732187,3.77051513659884,4.49962814148999,3.33559902224409,3.80454634484593,4.0062694442594,3.47764637551163,3.46819208389635,2.80390576818127,3.52589240456681,3.94941652774093,3.76389379775,3.56721729763939,3.46503551932359,3.76777312689253,3.43212546172547,3.32689558871608,3.513632459325,3.98825433814628,3.72736372043143,3.5018865106645,3.20352059784232,3.17658003300896,3.16832263364565,3.41728352842635,3.64990296429201,3.08009975541479,3.5635895129432,3.6651640677345,3.60260737538426,3.86313598056177,3.58350226900145,2.52835609064067,3.34731120862958,3.24024539472313,3.75666500733521,3.59073549602031,4.01511625197166,3.56319719275814,3.06072462584031,3.71436417726311,4.18288191104794,"CCDC96","coiled-coil domain containing 96",3.93332381424827,3.52360460055491,3.51756966785619
"11053","TC0400010024.hg.1",4.91749266704405,5.02835813209231,4.83239562348956,4.24574023772798,4.91749266704405,4.43612944837869,5.06292882968461,4.76226267718162,4.50425440018431,4.50159249307625,5.09546982160304,5.22504623152646,4.88442770640631,4.90113852842913,4.63911075012393,4.95228372018529,4.74617168286927,4.48508693322584,4.25313637042887,5.15880745677836,4.7572675106846,4.82908561318167,4.67668459682341,4.55207412883518,5.33551403385609,4.43312380061969,4.86577948327762,4.66056385766317,4.70926596839663,4.38165871027465,5.13132386383452,4.540251928691,4.1858011750209,4.99794855953333,5.23997441614137,5.03275386592298,4.70690263286878,5.06356947186394,5.44387695745878,4.50099971758086,4.93192122121813,5.00917804465868,5.10847645296431,4.92414472776794,4.94007529399216,5.14040391927362,5.13301475868095,"SLC2A9","solute carrier family 2 member 9",4.72086471759034,4.91179309543038,4.79789674710077
"11108","TC0400010681.hg.1",3.21792964674688,3.38968357706517,3.41105446518277,3.17574612920737,3.21792964674688,4.05946727650755,3.71824233148963,3.89692628887252,3.45320468026305,3.5443864815394,3.60521491940286,3.10322927976633,3.09177648305873,3.25366798299991,3.69720527886789,3.92032307924272,3.1826790642368,3.54622352439506,3.3493140762219,3.61301383217046,3.59064795604554,3.13875739571968,3.43038429829779,2.93177603566869,3.60489664129727,3.20942580549055,3.12059284818986,3.34434100795523,3.41522515256142,3.45167949866998,3.40425823645572,3.43109695310507,3.40234961648009,3.08265254481247,4.07592970813758,3.63823895184436,3.70770481288417,3.27204272886024,3.36571430070607,3.87999524630404,3.55586835044823,3.60801465622445,3.61402133988291,3.53675838513299,3.23793681434433,3.18768581730536,3.00124903786395,"LRRC66","leucine rich repeat containing 66",3.50845705236212,3.46962205552567,3.37624708745204
"11112","TC0400010699.hg.1",6.64956317421942,5.2860711486774,6.01961139066865,6.54356191791946,6.64956317421942,5.92136684543002,6.03508140056169,5.98688655653255,6.05578079783009,5.91842087069854,6.10987106236356,7.03127417454227,7.00162977358192,6.49718291980114,6.62190609838739,6.54735696159069,6.52614099833825,6.59865029259955,6.91672780251694,6.61481727021573,6.78557855783945,6.87510336454328,7.02098131295212,6.56586210317705,6.45496816012635,7.02934578398968,7.28135798677886,7.5977159809124,6.59381980473482,6.99656609802782,7.1607811260757,7.25733800206535,6.42362127351869,6.51474004103035,6.61499596581862,6.86996231144844,6.42965368018668,7.05434448328896,6.94027640355717,6.84050194252742,7.06482354309994,6.74251570542564,7.0379170296037,7.15116727548905,6.79538682242482,7.13686574768153,6.93888716413491,"SCFD2","sec1 family domain containing 2",6.10659072767572,6.88724136752249,6.77212054784166
"11114","TC0400010715.hg.1",6.59712719515584,6.65985516751443,7.32144510299811,6.42559635787847,6.59712719515584,6.74611342451311,6.02587323781797,6.65638810168251,5.90180787164738,6.68666001475551,6.45103662494134,5.86549970076216,5.60348016170727,5.53618131415871,5.48826692920032,5.55128867395472,5.97281722107395,5.89315789294497,6.22366278107106,6.37302451951379,6.24952854237455,6.04015991027589,6.31140216172762,6.77471149078904,6.87349567859378,6.08165395065671,6.5995207962571,5.79563335930158,6.49893790005174,5.86746522826587,5.66114583908205,6.33467021424299,5.31302320545282,4.5149339470151,6.51010499353438,6.55058730256675,4.91251188776088,5.6823140807419,6.17230357639462,5.92046099248368,5.51139572798291,5.90698133507734,6.8490539400546,6.47379328570999,6.41369744769035,6.96288178745805,6.31754651941703,"CHIC2","cysteine rich hydrophobic domain 2",6.56179936691192,5.99304840616285,6.11491892680823
"11198","TC0400011359.hg.1",2.58427924479854,2.36646279764571,2.34412260605463,2.59385314429986,2.58427924479854,2.39614579854003,3.04491840299989,3.08080719090068,2.98659646995761,2.6689392480506,2.81816841599175,3.03672689770298,2.87054106986244,2.31664940670041,2.6038175990777,2.74944512420327,2.59055892395418,2.92404073536128,2.51572590060112,2.35943502426621,2.30926549655843,2.4752636438471,2.23465993854141,2.62211327908346,3.04704020984254,2.79895630245987,2.49225272563796,2.45506544489241,2.76929902596822,2.51441547520925,2.43834490081224,2.20046527676958,2.8540154398066,3.38287386491583,3.07061104045779,3.08215043717774,2.37986272708817,4.12106229344903,2.24154439276866,2.33858504266736,3.28179109894187,2.56537674386058,2.35356834222155,2.19029274331297,2.94100907697395,2.57175851472222,2.60746276668871,"UNC5C","unc-5 netrin receptor C",2.66504041480461,2.72973278765801,2.63100132445014
